"site_id","forecast_year","year","month_flow","flow","maxFLOWcor_month","maxFLOWcor","date","forecast_month","forecast_issue","maxFLOWcor_value","date_flow"
"weber_r_nr_oakley",2005,2005,3,4.019,3,"YES",2005-03-15,4,NA,4.019,2005-03-31
"colville_r_at_kettle_falls",2005,2005,3,15.183,3,"YES",2005-03-15,4,NA,15.183,2005-03-31
"stehekin_r_at_stehekin",2005,2005,3,49.198,2,"YES",2005-03-15,4,NA,15.183,2005-03-31
"detroit_lake_inflow",2005,2005,3,132.263,3,"YES",2005-03-15,4,NA,132.263,2005-03-31
"virgin_r_at_virtin",2005,2005,3,30.982,3,"YES",2005-03-15,4,NA,30.982,2005-03-31
"skagit_ross_reservoir",2005,2005,3,91.01,3,"YES",2005-03-15,4,NA,91.01,2005-03-31
"boysen_reservoir_inflow",2005,2005,3,38.767,1,"YES",2005-03-15,4,NA,91.01,2005-03-31
"pecos_r_nr_pecos",2005,2005,3,3.654,3,"YES",2005-03-15,4,NA,3.654,2005-03-31
"owyhee_r_bl_owyhee_dam",2005,2005,3,47.612,3,"YES",2005-03-15,4,NA,47.612,2005-03-31
"hungry_horse_reservoir_inflow",2005,2005,4,243.442,1,"YES",2005-04-15,5,NA,47.612,2005-04-30
"snake_r_nr_heise",2005,2005,4,329.545,3,"YES",2005-04-15,5,NA,47.612,2005-04-30
"pueblo_reservoir_inflow",2005,2005,4,20.615,2,"YES",2005-04-15,5,NA,47.612,2005-04-30
"sweetwater_r_nr_alcova",2005,2005,4,12.403,11,"YES",2005-04-15,5,NA,47.612,2005-04-30
"missouri_r_at_toston",2005,2005,4,185.751,2,"YES",2005-04-15,5,NA,47.612,2005-04-30
"animas_r_at_durango",2005,2005,4,96.385,3,"YES",2005-04-15,5,NA,47.612,2005-04-30
"yampa_r_nr_maybell",2005,2005,4,160.022,1,"YES",2005-04-15,5,NA,47.612,2005-04-30
"libby_reservoir_inflow",2005,2005,4,460.709,2,"YES",2005-04-15,5,NA,47.612,2005-04-30
"boise_r_nr_boise",2005,2005,4,147.423,3,"YES",2005-04-15,5,NA,47.612,2005-04-30
"green_r_bl_howard_a_hanson_dam",2005,2005,4,64.634,1,"YES",2005-04-15,5,NA,47.612,2005-04-30
"taylor_park_reservoir_inflow",2005,2005,4,7.23,12,"YES",2005-04-15,5,NA,47.612,2005-04-30
"dillon_reservoir_inflow",2005,2005,4,8.05,1,"YES",2005-04-15,5,NA,47.612,2005-04-30
"ruedi_reservoir_inflow",2005,2005,4,7.948,1,"YES",2005-04-15,5,NA,47.612,2005-04-30
"fontenelle_reservoir_inflow",2005,2005,4,124.826,2,"YES",2005-04-15,5,NA,47.612,2005-04-30
"weber_r_nr_oakley",2005,2005,4,12.75,3,"YES",2005-04-15,5,NA,47.612,2005-04-30
"colville_r_at_kettle_falls",2005,2005,4,23.77,3,"YES",2005-04-15,5,NA,47.612,2005-04-30
"stehekin_r_at_stehekin",2005,2005,4,74.652,2,"YES",2005-04-15,5,NA,47.612,2005-04-30
"detroit_lake_inflow",2005,2005,4,163.258,3,"YES",2005-04-15,5,NA,47.612,2005-04-30
"virgin_r_at_virtin",2005,2005,4,57.241,3,"YES",2005-04-15,5,NA,47.612,2005-04-30
"skagit_ross_reservoir",2005,2005,4,154.21,3,"YES",2005-04-15,5,NA,47.612,2005-04-30
"boysen_reservoir_inflow",2005,2005,4,37.896,1,"YES",2005-04-15,5,NA,47.612,2005-04-30
"pecos_r_nr_pecos",2005,2005,4,19.277,3,"YES",2005-04-15,5,NA,47.612,2005-04-30
"owyhee_r_bl_owyhee_dam",2005,2005,4,100.407,3,"YES",2005-04-15,5,NA,47.612,2005-04-30
"hungry_horse_reservoir_inflow",2005,2005,5,540.066,1,"YES",2005-05-15,6,NA,47.612,2005-05-31
"snake_r_nr_heise",2005,2005,5,1028.897,3,"YES",2005-05-15,6,NA,47.612,2005-05-31
"pueblo_reservoir_inflow",2005,2005,5,73.392,2,"YES",2005-05-15,6,NA,47.612,2005-05-31
"sweetwater_r_nr_alcova",2005,2005,5,21.717,11,"YES",2005-05-15,6,NA,47.612,2005-05-31
"missouri_r_at_toston",2005,2005,5,434.646,2,"YES",2005-05-15,6,NA,47.612,2005-05-31
"animas_r_at_durango",2005,2005,5,241.567,3,"YES",2005-05-15,6,NA,47.612,2005-05-31
"yampa_r_nr_maybell",2005,2005,5,405.947,1,"YES",2005-05-15,6,NA,47.612,2005-05-31
"libby_reservoir_inflow",2005,2005,5,1457.36,2,"YES",2005-05-15,6,NA,47.612,2005-05-31
"boise_r_nr_boise",2005,2005,5,410.84,3,"YES",2005-05-15,6,NA,47.612,2005-05-31
"green_r_bl_howard_a_hanson_dam",2005,2005,5,42.02,1,"YES",2005-05-15,6,NA,47.612,2005-05-31
"taylor_park_reservoir_inflow",2005,2005,5,24.955,12,"YES",2005-05-15,6,NA,47.612,2005-05-31
"dillon_reservoir_inflow",2005,2005,5,34.075,1,"YES",2005-05-15,6,NA,47.612,2005-05-31
"ruedi_reservoir_inflow",2005,2005,5,39.831,1,"YES",2005-05-15,6,NA,47.612,2005-05-31
"fontenelle_reservoir_inflow",2005,2005,5,235.023,2,"YES",2005-05-15,6,NA,47.612,2005-05-31
"weber_r_nr_oakley",2005,2005,5,49.488,3,"YES",2005-05-15,6,NA,47.612,2005-05-31
"colville_r_at_kettle_falls",2005,2005,5,16.185,3,"YES",2005-05-15,6,NA,47.612,2005-05-31
"stehekin_r_at_stehekin",2005,2005,5,156.734,2,"YES",2005-05-15,6,NA,47.612,2005-05-31
"detroit_lake_inflow",2005,2005,5,153.593,3,"YES",2005-05-15,6,NA,47.612,2005-05-31
"virgin_r_at_virtin",2005,2005,5,106.314,3,"YES",2005-05-15,6,NA,47.612,2005-05-31
"skagit_ross_reservoir",2005,2005,5,235.17,3,"YES",2005-05-15,6,NA,47.612,2005-05-31
"boysen_reservoir_inflow",2005,2005,5,221.362,1,"YES",2005-05-15,6,NA,47.612,2005-05-31
"pecos_r_nr_pecos",2005,2005,5,47.51,3,"YES",2005-05-15,6,NA,47.612,2005-05-31
"owyhee_r_bl_owyhee_dam",2005,2005,5,357.703,3,"YES",2005-05-15,6,NA,47.612,2005-05-31
"hungry_horse_reservoir_inflow",2005,2005,6,517.518,1,"YES",2005-06-15,7,NA,47.612,2005-06-30
"snake_r_nr_heise",2005,2005,6,908.559,3,"YES",2005-06-15,7,NA,47.612,2005-06-30
"pueblo_reservoir_inflow",2005,2005,6,110.309,2,"YES",2005-06-15,7,NA,47.612,2005-06-30
"sweetwater_r_nr_alcova",2005,2005,6,23.877,11,"YES",2005-06-15,7,NA,47.612,2005-06-30
"missouri_r_at_toston",2005,2005,6,578.836,2,"YES",2005-06-15,7,NA,47.612,2005-06-30
"animas_r_at_durango",2005,2005,6,204.357,3,"YES",2005-06-15,7,NA,47.612,2005-06-30
"yampa_r_nr_maybell",2005,2005,6,384.657,1,"YES",2005-06-15,7,NA,47.612,2005-06-30
"libby_reservoir_inflow",2005,2005,6,2072.595,2,"YES",2005-06-15,7,NA,47.612,2005-06-30
"boise_r_nr_boise",2005,2005,6,216.679,3,"YES",2005-06-15,7,NA,47.612,2005-06-30
"green_r_bl_howard_a_hanson_dam",2005,2005,6,30.34,1,"YES",2005-06-15,7,NA,47.612,2005-06-30
"taylor_park_reservoir_inflow",2005,2005,6,34.566,12,"YES",2005-06-15,7,NA,47.612,2005-06-30
"dillon_reservoir_inflow",2005,2005,6,51.578,1,"YES",2005-06-15,7,NA,47.612,2005-06-30
"ruedi_reservoir_inflow",2005,2005,6,53.482,1,"YES",2005-06-15,7,NA,47.612,2005-06-30
"fontenelle_reservoir_inflow",2005,2005,6,322.133,2,"YES",2005-06-15,7,NA,47.612,2005-06-30
"weber_r_nr_oakley",2005,2005,6,62.19,3,"YES",2005-06-15,7,NA,47.612,2005-06-30
"colville_r_at_kettle_falls",2005,2005,6,10.79,3,"YES",2005-06-15,7,NA,47.612,2005-06-30
"stehekin_r_at_stehekin",2005,2005,6,84.024,2,"YES",2005-06-15,7,NA,47.612,2005-06-30
"virgin_r_at_virtin",2005,2005,6,35.879,3,"YES",2005-06-15,7,NA,47.612,2005-06-30
"skagit_ross_reservoir",2005,2005,6,135.22,3,"YES",2005-06-15,7,NA,47.612,2005-06-30
"boysen_reservoir_inflow",2005,2005,6,274.984,1,"YES",2005-06-15,7,NA,47.612,2005-06-30
"pecos_r_nr_pecos",2005,2005,6,14.124,3,"YES",2005-06-15,7,NA,47.612,2005-06-30
"owyhee_r_bl_owyhee_dam",2005,2005,6,74.454,3,"YES",2005-06-15,7,NA,47.612,2005-06-30
"hungry_horse_reservoir_inflow",2006,2005,10,93.974,1,"NO",2005-10-15,1,NA,47.612,2005-10-31
"snake_r_nr_heise",2006,2005,10,229.564,3,"NO",2005-10-15,1,NA,47.612,2005-10-31
"pueblo_reservoir_inflow",2006,2005,10,33.314,2,"NO",2005-10-15,1,NA,47.612,2005-10-31
"sweetwater_r_nr_alcova",2006,2005,10,NA,11,"NO",2005-10-15,1,NA,47.612,2005-10-31
"missouri_r_at_toston",2006,2005,10,202.682,2,"NO",2005-10-15,1,NA,47.612,2005-10-31
"animas_r_at_durango",2006,2005,10,39.475,3,"NO",2005-10-15,1,NA,47.612,2005-10-31
"yampa_r_nr_maybell",2006,2005,10,22.293,1,"NO",2005-10-15,1,NA,47.612,2005-10-31
"libby_reservoir_inflow",2006,2005,10,697.385,2,"NO",2005-10-15,1,NA,47.612,2005-10-31
"boise_r_nr_boise",2006,2005,10,39.734,3,"NO",2005-10-15,1,NA,47.612,2005-10-31
"green_r_bl_howard_a_hanson_dam",2006,2005,10,33.12,1,"NO",2005-10-15,1,NA,47.612,2005-10-31
"taylor_park_reservoir_inflow",2006,2005,10,7.601,12,"NO",2005-10-15,1,NA,47.612,2005-10-31
"dillon_reservoir_inflow",2006,2005,10,9.159,1,"NO",2005-10-15,1,NA,47.612,2005-10-31
"ruedi_reservoir_inflow",2006,2005,10,7.526,1,"NO",2005-10-15,1,NA,47.612,2005-10-31
"fontenelle_reservoir_inflow",2006,2005,10,40.586,2,"NO",2005-10-15,1,NA,47.612,2005-10-31
"weber_r_nr_oakley",2006,2005,10,4.659,3,"NO",2005-10-15,1,NA,47.612,2005-10-31
"colville_r_at_kettle_falls",2006,2005,10,4.873,3,"NO",2005-10-15,1,NA,47.612,2005-10-31
"stehekin_r_at_stehekin",2006,2005,10,35.262,2,"NO",2005-10-15,1,NA,47.612,2005-10-31
"detroit_lake_inflow",2006,2005,10,40.885,3,"NO",2005-10-15,1,NA,47.612,2005-10-31
"virgin_r_at_virtin",2006,2005,10,8.832,3,"NO",2005-10-15,1,NA,47.612,2005-10-31
"skagit_ross_reservoir",2006,2005,10,75.83,3,"NO",2005-10-15,1,NA,47.612,2005-10-31
"boysen_reservoir_inflow",2006,2005,10,50.952,1,"NO",2005-10-15,1,NA,47.612,2005-10-31
"pecos_r_nr_pecos",2006,2005,10,5.282,3,"NO",2005-10-15,1,NA,47.612,2005-10-31
"owyhee_r_bl_owyhee_dam",2006,2005,10,17.108,3,"NO",2005-10-15,1,NA,47.612,2005-10-31
"hungry_horse_reservoir_inflow",2006,2005,11,78.007,1,"NO",2005-11-15,1,NA,47.612,2005-11-30
"snake_r_nr_heise",2006,2005,11,210.96,3,"NO",2005-11-15,1,NA,47.612,2005-11-30
"pueblo_reservoir_inflow",2006,2005,11,30.841,2,"NO",2005-11-15,1,NA,47.612,2005-11-30
"sweetwater_r_nr_alcova",2006,2005,11,NA,11,"YES",2005-11-15,1,NA,47.612,2005-11-30
"missouri_r_at_toston",2006,2005,11,218.173,2,"NO",2005-11-15,1,NA,47.612,2005-11-30
"animas_r_at_durango",2006,2005,11,19.204,3,"NO",2005-11-15,1,NA,47.612,2005-11-30
"yampa_r_nr_maybell",2006,2005,11,21.626,1,"NO",2005-11-15,1,NA,47.612,2005-11-30
"libby_reservoir_inflow",2006,2005,11,428.785,2,"NO",2005-11-15,1,NA,47.612,2005-11-30
"boise_r_nr_boise",2006,2005,11,47.976,3,"NO",2005-11-15,1,NA,47.612,2005-11-30
"green_r_bl_howard_a_hanson_dam",2006,2005,11,76.717,1,"NO",2005-11-15,1,NA,47.612,2005-11-30
"taylor_park_reservoir_inflow",2006,2005,11,4.897,12,"NO",2005-11-15,1,NA,47.612,2005-11-30
"dillon_reservoir_inflow",2006,2005,11,5.908,1,"NO",2005-11-15,1,NA,47.612,2005-11-30
"ruedi_reservoir_inflow",2006,2005,11,5.407,1,"NO",2005-11-15,1,NA,47.612,2005-11-30
"fontenelle_reservoir_inflow",2006,2005,11,38.242,2,"NO",2005-11-15,1,NA,47.612,2005-11-30
"weber_r_nr_oakley",2006,2005,11,4.06,3,"NO",2005-11-15,1,NA,47.612,2005-11-30
"colville_r_at_kettle_falls",2006,2005,11,6.494,3,"NO",2005-11-15,1,NA,47.612,2005-11-30
"stehekin_r_at_stehekin",2006,2005,11,25.115,2,"NO",2005-11-15,1,NA,47.612,2005-11-30
"detroit_lake_inflow",2006,2005,11,141.018,3,"NO",2005-11-15,1,NA,47.612,2005-11-30
"virgin_r_at_virtin",2006,2005,11,7.948,3,"NO",2005-11-15,1,NA,47.612,2005-11-30
"skagit_ross_reservoir",2006,2005,11,101.71,3,"NO",2005-11-15,1,NA,47.612,2005-11-30
"boysen_reservoir_inflow",2006,2005,11,47.536,1,"NO",2005-11-15,1,NA,47.612,2005-11-30
"pecos_r_nr_pecos",2006,2005,11,2.93,3,"NO",2005-11-15,1,NA,47.612,2005-11-30
"owyhee_r_bl_owyhee_dam",2006,2005,11,19.74,3,"NO",2005-11-15,1,NA,47.612,2005-11-30
"hungry_horse_reservoir_inflow",2006,2005,12,62.891,1,"NO",2005-12-15,1,NA,47.612,2005-12-31
"snake_r_nr_heise",2006,2005,12,198.152,3,"NO",2005-12-15,1,NA,47.612,2005-12-31
"pueblo_reservoir_inflow",2006,2005,12,25.914,2,"NO",2005-12-15,1,NA,47.612,2005-12-31
"sweetwater_r_nr_alcova",2006,2005,12,NA,11,"YES",2005-12-15,1,NA,47.612,2005-12-31
"missouri_r_at_toston",2006,2005,12,186.629,2,"NO",2005-12-15,1,NA,47.612,2005-12-31
"animas_r_at_durango",2006,2005,12,14.773,3,"NO",2005-12-15,1,NA,47.612,2005-12-31
"yampa_r_nr_maybell",2006,2005,12,19.291,1,"NO",2005-12-15,1,NA,47.612,2005-12-31
"libby_reservoir_inflow",2006,2005,12,286.602,2,"NO",2005-12-15,1,NA,47.612,2005-12-31
"boise_r_nr_boise",2006,2005,12,89.735,3,"NO",2005-12-15,1,NA,47.612,2005-12-31
"green_r_bl_howard_a_hanson_dam",2006,2005,12,70.028,1,"NO",2005-12-15,1,NA,47.612,2005-12-31
"taylor_park_reservoir_inflow",2006,2005,12,4.428,12,"YES",2005-12-15,1,NA,4.428,2005-12-31
"dillon_reservoir_inflow",2006,2005,12,5.768,1,"NO",2005-12-15,1,NA,4.428,2005-12-31
"ruedi_reservoir_inflow",2006,2005,12,4.253,1,"NO",2005-12-15,1,NA,4.428,2005-12-31
"fontenelle_reservoir_inflow",2006,2005,12,31.109,2,"NO",2005-12-15,1,NA,4.428,2005-12-31
"weber_r_nr_oakley",2006,2005,12,3.514,3,"NO",2005-12-15,1,NA,4.428,2005-12-31
"colville_r_at_kettle_falls",2006,2005,12,5.455,3,"NO",2005-12-15,1,NA,4.428,2005-12-31
"stehekin_r_at_stehekin",2006,2005,12,26.69,2,"NO",2005-12-15,1,NA,4.428,2005-12-31
"detroit_lake_inflow",2006,2005,12,287.727,3,"NO",2005-12-15,1,NA,4.428,2005-12-31
"virgin_r_at_virtin",2006,2005,12,8.053,3,"NO",2005-12-15,1,NA,4.428,2005-12-31
"skagit_ross_reservoir",2006,2005,12,150.13,3,"NO",2005-12-15,1,NA,4.428,2005-12-31
"boysen_reservoir_inflow",2006,2005,12,34.498,1,"NO",2005-12-15,1,NA,4.428,2005-12-31
"pecos_r_nr_pecos",2006,2005,12,1.833,3,"NO",2005-12-15,1,NA,4.428,2005-12-31
"owyhee_r_bl_owyhee_dam",2006,2005,12,93.821,3,"NO",2005-12-15,1,NA,4.428,2005-12-31
"hungry_horse_reservoir_inflow",2006,2006,1,120.543,1,"YES",2006-01-15,2,NA,120.543,2006-01-31
"snake_r_nr_heise",2006,2006,1,201.351,3,"NO",2006-01-15,2,NA,120.543,2006-01-31
"pueblo_reservoir_inflow",2006,2006,1,21.296,2,"NO",2006-01-15,2,NA,120.543,2006-01-31
"sweetwater_r_nr_alcova",2006,2006,1,NA,11,"YES",2006-01-15,2,NA,120.543,2006-01-31
"missouri_r_at_toston",2006,2006,1,209.107,2,"NO",2006-01-15,2,NA,120.543,2006-01-31
"animas_r_at_durango",2006,2006,1,13.724,3,"NO",2006-01-15,2,NA,120.543,2006-01-31
"yampa_r_nr_maybell",2006,2006,1,16.858,1,"YES",2006-01-15,2,NA,16.858,2006-01-31
"libby_reservoir_inflow",2006,2006,1,291.874,2,"NO",2006-01-15,2,NA,16.858,2006-01-31
"boise_r_nr_boise",2006,2006,1,116.324,3,"NO",2006-01-15,2,NA,16.858,2006-01-31
"green_r_bl_howard_a_hanson_dam",2006,2006,1,166.542,1,"YES",2006-01-15,2,NA,166.542,2006-01-31
"taylor_park_reservoir_inflow",2006,2006,1,4.709,12,"YES",2006-01-15,2,NA,166.542,2006-01-31
"dillon_reservoir_inflow",2006,2006,1,5.613,1,"YES",2006-01-15,2,NA,5.613,2006-01-31
"ruedi_reservoir_inflow",2006,2006,1,4.054,1,"YES",2006-01-15,2,NA,4.054,2006-01-31
"fontenelle_reservoir_inflow",2006,2006,1,33.554,2,"NO",2006-01-15,2,NA,4.054,2006-01-31
"weber_r_nr_oakley",2006,2006,1,3.16,3,"NO",2006-01-15,2,NA,4.054,2006-01-31
"colville_r_at_kettle_falls",2006,2006,1,25.872,3,"NO",2006-01-15,2,NA,4.054,2006-01-31
"stehekin_r_at_stehekin",2006,2006,1,28.78,2,"NO",2006-01-15,2,NA,4.054,2006-01-31
"detroit_lake_inflow",2006,2006,1,457.102,3,"NO",2006-01-15,2,NA,4.054,2006-01-31
"virgin_r_at_virtin",2006,2006,1,7.995,3,"NO",2006-01-15,2,NA,4.054,2006-01-31
"skagit_ross_reservoir",2006,2006,1,196.13,3,"NO",2006-01-15,2,NA,4.054,2006-01-31
"boysen_reservoir_inflow",2006,2006,1,39.251,1,"YES",2006-01-15,2,NA,39.251,2006-01-31
"pecos_r_nr_pecos",2006,2006,1,2.017,3,"NO",2006-01-15,2,NA,39.251,2006-01-31
"owyhee_r_bl_owyhee_dam",2006,2006,1,156.432,3,"NO",2006-01-15,2,NA,39.251,2006-01-31
"hungry_horse_reservoir_inflow",2006,2006,2,69.28,1,"YES",2006-02-15,3,NA,39.251,2006-02-28
"snake_r_nr_heise",2006,2006,2,156.587,3,"NO",2006-02-15,3,NA,39.251,2006-02-28
"pueblo_reservoir_inflow",2006,2006,2,16.497,2,"YES",2006-02-15,3,NA,16.497,2006-02-28
"sweetwater_r_nr_alcova",2006,2006,2,NA,11,"YES",2006-02-15,3,NA,16.497,2006-02-28
"missouri_r_at_toston",2006,2006,2,157.342,2,"YES",2006-02-15,3,NA,157.342,2006-02-28
"animas_r_at_durango",2006,2006,2,11.492,3,"NO",2006-02-15,3,NA,157.342,2006-02-28
"yampa_r_nr_maybell",2006,2006,2,13.261,1,"YES",2006-02-15,3,NA,157.342,2006-02-28
"libby_reservoir_inflow",2006,2006,2,180.152,2,"YES",2006-02-15,3,NA,180.152,2006-02-28
"boise_r_nr_boise",2006,2006,2,82.656,3,"NO",2006-02-15,3,NA,180.152,2006-02-28
"green_r_bl_howard_a_hanson_dam",2006,2006,2,64.618,1,"YES",2006-02-15,3,NA,180.152,2006-02-28
"taylor_park_reservoir_inflow",2006,2006,2,3.485,12,"YES",2006-02-15,3,NA,180.152,2006-02-28
"dillon_reservoir_inflow",2006,2006,2,4.359,1,"YES",2006-02-15,3,NA,180.152,2006-02-28
"ruedi_reservoir_inflow",2006,2006,2,3.384,1,"YES",2006-02-15,3,NA,180.152,2006-02-28
"fontenelle_reservoir_inflow",2006,2006,2,27.733,2,"YES",2006-02-15,3,NA,27.733,2006-02-28
"weber_r_nr_oakley",2006,2006,2,3.08,3,"NO",2006-02-15,3,NA,27.733,2006-02-28
"colville_r_at_kettle_falls",2006,2006,2,20.965,3,"NO",2006-02-15,3,NA,27.733,2006-02-28
"stehekin_r_at_stehekin",2006,2006,2,18.349,2,"YES",2006-02-15,3,NA,18.349,2006-02-28
"detroit_lake_inflow",2006,2006,2,179.403,3,"NO",2006-02-15,3,NA,18.349,2006-02-28
"virgin_r_at_virtin",2006,2006,2,7.974,3,"NO",2006-02-15,3,NA,18.349,2006-02-28
"skagit_ross_reservoir",2006,2006,2,79.94,3,"NO",2006-02-15,3,NA,18.349,2006-02-28
"boysen_reservoir_inflow",2006,2006,2,30.823,1,"YES",2006-02-15,3,NA,18.349,2006-02-28
"pecos_r_nr_pecos",2006,2006,2,1.45,3,"NO",2006-02-15,3,NA,18.349,2006-02-28
"owyhee_r_bl_owyhee_dam",2006,2006,2,56.334,3,"NO",2006-02-15,3,NA,18.349,2006-02-28
"hungry_horse_reservoir_inflow",2006,2006,3,80.113,1,"YES",2006-03-15,4,NA,18.349,2006-03-31
"snake_r_nr_heise",2006,2006,3,181.732,3,"YES",2006-03-15,4,NA,181.732,2006-03-31
"pueblo_reservoir_inflow",2006,2006,3,18.799,2,"YES",2006-03-15,4,NA,181.732,2006-03-31
"sweetwater_r_nr_alcova",2006,2006,3,NA,11,"YES",2006-03-15,4,NA,181.732,2006-03-31
"missouri_r_at_toston",2006,2006,3,200.115,2,"YES",2006-03-15,4,NA,181.732,2006-03-31
"animas_r_at_durango",2006,2006,3,14.118,3,"YES",2006-03-15,4,NA,14.118,2006-03-31
"yampa_r_nr_maybell",2006,2006,3,34.194,1,"YES",2006-03-15,4,NA,14.118,2006-03-31
"libby_reservoir_inflow",2006,2006,3,233.152,2,"YES",2006-03-15,4,NA,14.118,2006-03-31
"boise_r_nr_boise",2006,2006,3,179.617,3,"YES",2006-03-15,4,NA,179.617,2006-03-31
"green_r_bl_howard_a_hanson_dam",2006,2006,3,40.188,1,"YES",2006-03-15,4,NA,179.617,2006-03-31
"taylor_park_reservoir_inflow",2006,2006,3,3.923,12,"YES",2006-03-15,4,NA,179.617,2006-03-31
"dillon_reservoir_inflow",2006,2006,3,5.631,1,"YES",2006-03-15,4,NA,179.617,2006-03-31
"ruedi_reservoir_inflow",2006,2006,3,4.66,1,"YES",2006-03-15,4,NA,179.617,2006-03-31
"fontenelle_reservoir_inflow",2006,2006,3,39.082,2,"YES",2006-03-15,4,NA,179.617,2006-03-31
"weber_r_nr_oakley",2006,2006,3,5.276,3,"YES",2006-03-15,4,NA,5.276,2006-03-31
"colville_r_at_kettle_falls",2006,2006,3,34.084,3,"YES",2006-03-15,4,NA,34.084,2006-03-31
"stehekin_r_at_stehekin",2006,2006,3,19.232,2,"YES",2006-03-15,4,NA,34.084,2006-03-31
"detroit_lake_inflow",2006,2006,3,107.288,3,"YES",2006-03-15,4,NA,107.288,2006-03-31
"virgin_r_at_virtin",2006,2006,3,12.783,3,"YES",2006-03-15,4,NA,12.783,2006-03-31
"skagit_ross_reservoir",2006,2006,3,60.97,3,"YES",2006-03-15,4,NA,60.97,2006-03-31
"boysen_reservoir_inflow",2006,2006,3,42.048,1,"YES",2006-03-15,4,NA,60.97,2006-03-31
"pecos_r_nr_pecos",2006,2006,3,1.494,3,"YES",2006-03-15,4,NA,1.494,2006-03-31
"owyhee_r_bl_owyhee_dam",2006,2006,3,169.567,3,"YES",2006-03-15,4,NA,169.567,2006-03-31
"hungry_horse_reservoir_inflow",2006,2006,4,384.831,1,"YES",2006-04-15,5,NA,169.567,2006-04-30
"snake_r_nr_heise",2006,2006,4,557.363,3,"YES",2006-04-15,5,NA,169.567,2006-04-30
"pueblo_reservoir_inflow",2006,2006,4,18.957,2,"YES",2006-04-15,5,NA,169.567,2006-04-30
"sweetwater_r_nr_alcova",2006,2006,4,10.919,11,"YES",2006-04-15,5,NA,169.567,2006-04-30
"missouri_r_at_toston",2006,2006,4,388.062,2,"YES",2006-04-15,5,NA,169.567,2006-04-30
"animas_r_at_durango",2006,2006,4,54.615,3,"YES",2006-04-15,5,NA,169.567,2006-04-30
"yampa_r_nr_maybell",2006,2006,4,287.727,1,"YES",2006-04-15,5,NA,169.567,2006-04-30
"libby_reservoir_inflow",2006,2006,4,617.441,2,"YES",2006-04-15,5,NA,169.567,2006-04-30
"boise_r_nr_boise",2006,2006,4,662.779,3,"YES",2006-04-15,5,NA,169.567,2006-04-30
"green_r_bl_howard_a_hanson_dam",2006,2006,4,80.745,1,"YES",2006-04-15,5,NA,169.567,2006-04-30
"taylor_park_reservoir_inflow",2006,2006,4,10.006,12,"YES",2006-04-15,5,NA,169.567,2006-04-30
"dillon_reservoir_inflow",2006,2006,4,16.291,1,"YES",2006-04-15,5,NA,169.567,2006-04-30
"ruedi_reservoir_inflow",2006,2006,4,17.163,1,"YES",2006-04-15,5,NA,169.567,2006-04-30
"fontenelle_reservoir_inflow",2006,2006,4,97.956,2,"YES",2006-04-15,5,NA,169.567,2006-04-30
"weber_r_nr_oakley",2006,2006,4,14.663,3,"YES",2006-04-15,5,NA,169.567,2006-04-30
"colville_r_at_kettle_falls",2006,2006,4,79.063,3,"YES",2006-04-15,5,NA,169.567,2006-04-30
"stehekin_r_at_stehekin",2006,2006,4,76.596,2,"YES",2006-04-15,5,NA,169.567,2006-04-30
"detroit_lake_inflow",2006,2006,4,175.924,3,"YES",2006-04-15,5,NA,169.567,2006-04-30
"virgin_r_at_virtin",2006,2006,4,24.339,3,"YES",2006-04-15,5,NA,169.567,2006-04-30
"skagit_ross_reservoir",2006,2006,4,154.59,3,"YES",2006-04-15,5,NA,169.567,2006-04-30
"boysen_reservoir_inflow",2006,2006,4,37.013,1,"YES",2006-04-15,5,NA,169.567,2006-04-30
"pecos_r_nr_pecos",2006,2006,4,2.61,3,"YES",2006-04-15,5,NA,169.567,2006-04-30
"owyhee_r_bl_owyhee_dam",2006,2006,4,608.563,3,"YES",2006-04-15,5,NA,169.567,2006-04-30
"hungry_horse_reservoir_inflow",2006,2006,5,912.883,1,"YES",2006-05-15,6,NA,169.567,2006-05-31
"snake_r_nr_heise",2006,2006,5,1463.103,3,"YES",2006-05-15,6,NA,169.567,2006-05-31
"pueblo_reservoir_inflow",2006,2006,5,75.215,2,"YES",2006-05-15,6,NA,169.567,2006-05-31
"sweetwater_r_nr_alcova",2006,2006,5,13.636,11,"YES",2006-05-15,6,NA,169.567,2006-05-31
"missouri_r_at_toston",2006,2006,5,655.519,2,"YES",2006-05-15,6,NA,169.567,2006-05-31
"animas_r_at_durango",2006,2006,5,131.326,3,"YES",2006-05-15,6,NA,169.567,2006-05-31
"yampa_r_nr_maybell",2006,2006,5,437.367,1,"YES",2006-05-15,6,NA,169.567,2006-05-31
"libby_reservoir_inflow",2006,2006,5,2373.114,2,"YES",2006-05-15,6,NA,169.567,2006-05-31
"boise_r_nr_boise",2006,2006,5,851.134,3,"YES",2006-05-15,6,NA,169.567,2006-05-31
"green_r_bl_howard_a_hanson_dam",2006,2006,5,88.056,1,"YES",2006-05-15,6,NA,169.567,2006-05-31
"taylor_park_reservoir_inflow",2006,2006,5,27.508,12,"YES",2006-05-15,6,NA,169.567,2006-05-31
"dillon_reservoir_inflow",2006,2006,5,57.831,1,"YES",2006-05-15,6,NA,169.567,2006-05-31
"ruedi_reservoir_inflow",2006,2006,5,56.862,1,"YES",2006-05-15,6,NA,169.567,2006-05-31
