"nrcs_id","forecast_year","year","month_flow","flow","site_id","maxFLOWcor_month","maxFLOWcor","date","forecast_month","forecast_issue","maxFLOWcor_value","date_flow"
"150021:CA:USGS",2017,2016,10,0.501,"american_river_folsom_lake",5,"NO",2016-10-15,1,NA,7.087,2016-10-31
"150021:CA:USGS",2017,2016,10,0.501,"merced_river_yosemite_at_pohono_bridge",5,"NO",2016-10-15,1,NA,7.087,2016-10-31
"150021:CA:USGS",2017,2016,10,0.501,"san_joaquin_river_millerton_reservoir",5,"NO",2016-10-15,1,NA,7.087,2016-10-31
"13309220:ID:USGS",2017,2016,10,46.606,"libby_reservoir_inflow",5,"NO",2016-10-15,1,NA,7.087,2016-10-31
"12413000:ID:USGS",2017,2016,10,57.89,"green_r_bl_howard_a_hanson_dam",5,"NO",2016-10-15,1,NA,7.087,2016-10-31
"09349800:CO:USGS",2017,2016,10,6.182,"pueblo_reservoir_inflow",2,"NO",2016-10-15,1,NA,7.087,2016-10-31
"09277800:UT:USGS",2017,2016,10,4.711,"sweetwater_r_nr_alcova",2,"NO",2016-10-15,1,NA,7.087,2016-10-31
"09379500:UT:USGS",2017,2016,10,47.473,"animas_r_at_durango",5,"NO",2016-10-15,1,NA,7.087,2016-10-31
"08316000:NM:USGS",2017,2016,10,0.075,"pecos_r_nr_pecos",5,"NO",2016-10-15,1,NA,7.087,2016-10-31
"10150500:UT:USGS",2017,2016,10,3.3,"ruedi_reservoir_inflow",5,"NO",2016-10-15,1,NA,7.087,2016-10-31
"10166605:UT:USGS",2017,2016,10,34.597,"taylor_park_reservoir_inflow",5,"NO",2016-10-15,1,NA,7.087,2016-10-31
"09408150:UT:USGS",2017,2016,10,4.635,"virgin_r_at_virtin",5,"NO",2016-10-15,1,NA,7.087,2016-10-31
"13335050:WA:USGS",2017,2016,11,2.764,"hungry_horse_reservoir_inflow",1,"NO",2016-11-15,1,NA,7.087,2016-11-30
"13335050:WA:USGS",2017,2016,11,2.764,"skagit_ross_reservoir",1,"NO",2016-11-15,1,NA,7.087,2016-11-30
"06024450:MT:USGS",2017,2016,11,NA,"missouri_r_at_toston",5,"NO",2016-11-15,1,NA,7.087,2016-11-30
"06024450:MT:USGS",2017,2016,11,NA,"snake_r_nr_heise",5,"NO",2016-11-15,1,NA,7.087,2016-11-30
"06024450:MT:USGS",2017,2016,11,NA,"yampa_r_nr_maybell",5,"NO",2016-11-15,1,NA,7.087,2016-11-30
"150028:CA:USGS",2017,2016,11,0.22,"boise_r_nr_boise",4,"NO",2016-11-15,1,NA,7.087,2016-11-30
"150028:CA:USGS",2017,2016,11,0.22,"boysen_reservoir_inflow",3,"NO",2016-11-15,1,NA,7.087,2016-11-30
"150028:CA:USGS",2017,2016,11,0.22,"dillon_reservoir_inflow",3,"NO",2016-11-15,1,NA,7.087,2016-11-30
"150028:CA:USGS",2017,2016,11,0.22,"fontenelle_reservoir_inflow",3,"NO",2016-11-15,1,NA,7.087,2016-11-30
"150028:CA:USGS",2017,2016,11,0.22,"weber_r_nr_oakley",3,"NO",2016-11-15,1,NA,7.087,2016-11-30
"12433200:WA:USGS",2017,2016,11,2.598,"colville_r_at_kettle_falls",4,"NO",2016-11-15,1,NA,7.087,2016-11-30
"10333000:NV:USGS",2017,2016,11,0.307,"owyhee_r_bl_owyhee_dam",5,"NO",2016-11-15,1,NA,7.087,2016-11-30
"14113000:WA:USGS",2017,2016,11,79.438,"stehekin_r_at_stehekin",5,"NO",2016-11-15,1,NA,7.087,2016-11-30
"14150000:OR:USGS",2017,2016,11,117.185,"detroit_lake_inflow",4,"NO",2016-11-15,1,NA,7.087,2016-11-30
"150021:CA:USGS",2017,2016,11,0.647,"american_river_folsom_lake",5,"NO",2016-11-15,1,NA,7.087,2016-11-30
"150021:CA:USGS",2017,2016,11,0.647,"merced_river_yosemite_at_pohono_bridge",5,"NO",2016-11-15,1,NA,7.087,2016-11-30
"150021:CA:USGS",2017,2016,11,0.647,"san_joaquin_river_millerton_reservoir",5,"NO",2016-11-15,1,NA,7.087,2016-11-30
"13309220:ID:USGS",2017,2016,11,48.071,"libby_reservoir_inflow",5,"NO",2016-11-15,1,NA,7.087,2016-11-30
"12413000:ID:USGS",2017,2016,11,133.775,"green_r_bl_howard_a_hanson_dam",5,"NO",2016-11-15,1,NA,7.087,2016-11-30
"09349800:CO:USGS",2017,2016,11,4.819,"pueblo_reservoir_inflow",2,"NO",2016-11-15,1,NA,7.087,2016-11-30
"09277800:UT:USGS",2017,2016,11,3.449,"sweetwater_r_nr_alcova",2,"NO",2016-11-15,1,NA,7.087,2016-11-30
"09379500:UT:USGS",2017,2016,11,51.42,"animas_r_at_durango",5,"NO",2016-11-15,1,NA,7.087,2016-11-30
"08316000:NM:USGS",2017,2016,11,0.093,"pecos_r_nr_pecos",5,"NO",2016-11-15,1,NA,7.087,2016-11-30
"10150500:UT:USGS",2017,2016,11,3.549,"ruedi_reservoir_inflow",5,"NO",2016-11-15,1,NA,7.087,2016-11-30
"10166605:UT:USGS",2017,2016,11,41.165,"taylor_park_reservoir_inflow",5,"NO",2016-11-15,1,NA,7.087,2016-11-30
"09408150:UT:USGS",2017,2016,11,5.193,"virgin_r_at_virtin",5,"NO",2016-11-15,1,NA,7.087,2016-11-30
"13335050:WA:USGS",2017,2016,12,2.631,"hungry_horse_reservoir_inflow",1,"NO",2016-12-15,1,NA,7.087,2016-12-31
"13335050:WA:USGS",2017,2016,12,2.631,"skagit_ross_reservoir",1,"NO",2016-12-15,1,NA,7.087,2016-12-31
"06024450:MT:USGS",2017,2016,12,NA,"missouri_r_at_toston",5,"NO",2016-12-15,1,NA,7.087,2016-12-31
"06024450:MT:USGS",2017,2016,12,NA,"snake_r_nr_heise",5,"NO",2016-12-15,1,NA,7.087,2016-12-31
"06024450:MT:USGS",2017,2016,12,NA,"yampa_r_nr_maybell",5,"NO",2016-12-15,1,NA,7.087,2016-12-31
"150028:CA:USGS",2017,2016,12,1.485,"boise_r_nr_boise",4,"NO",2016-12-15,1,NA,7.087,2016-12-31
"150028:CA:USGS",2017,2016,12,1.485,"boysen_reservoir_inflow",3,"NO",2016-12-15,1,NA,7.087,2016-12-31
"150028:CA:USGS",2017,2016,12,1.485,"dillon_reservoir_inflow",3,"NO",2016-12-15,1,NA,7.087,2016-12-31
"150028:CA:USGS",2017,2016,12,1.485,"fontenelle_reservoir_inflow",3,"NO",2016-12-15,1,NA,7.087,2016-12-31
"150028:CA:USGS",2017,2016,12,1.485,"weber_r_nr_oakley",3,"NO",2016-12-15,1,NA,7.087,2016-12-31
"12433200:WA:USGS",2017,2016,12,2.319,"colville_r_at_kettle_falls",4,"NO",2016-12-15,1,NA,7.087,2016-12-31
"10333000:NV:USGS",2017,2016,12,1.835,"owyhee_r_bl_owyhee_dam",5,"NO",2016-12-15,1,NA,7.087,2016-12-31
"14113000:WA:USGS",2017,2016,12,69.681,"stehekin_r_at_stehekin",5,"NO",2016-12-15,1,NA,7.087,2016-12-31
"14150000:OR:USGS",2017,2016,12,325.735,"detroit_lake_inflow",4,"NO",2016-12-15,1,NA,7.087,2016-12-31
"150021:CA:USGS",2017,2016,12,3.216,"american_river_folsom_lake",5,"NO",2016-12-15,1,NA,7.087,2016-12-31
"150021:CA:USGS",2017,2016,12,3.216,"merced_river_yosemite_at_pohono_bridge",5,"NO",2016-12-15,1,NA,7.087,2016-12-31
"150021:CA:USGS",2017,2016,12,3.216,"san_joaquin_river_millerton_reservoir",5,"NO",2016-12-15,1,NA,7.087,2016-12-31
"13309220:ID:USGS",2017,2016,12,33.227,"libby_reservoir_inflow",5,"NO",2016-12-15,1,NA,7.087,2016-12-31
"12413000:ID:USGS",2017,2016,12,56.703,"green_r_bl_howard_a_hanson_dam",5,"NO",2016-12-15,1,NA,7.087,2016-12-31
"09349800:CO:USGS",2017,2016,12,4.708,"pueblo_reservoir_inflow",2,"NO",2016-12-15,1,NA,7.087,2016-12-31
"09277800:UT:USGS",2017,2016,12,2.997,"sweetwater_r_nr_alcova",2,"NO",2016-12-15,1,NA,7.087,2016-12-31
"09379500:UT:USGS",2017,2016,12,53.541,"animas_r_at_durango",5,"NO",2016-12-15,1,NA,7.087,2016-12-31
"08316000:NM:USGS",2017,2016,12,0.167,"pecos_r_nr_pecos",5,"NO",2016-12-15,1,NA,7.087,2016-12-31
"10150500:UT:USGS",2017,2016,12,4.087,"ruedi_reservoir_inflow",5,"NO",2016-12-15,1,NA,7.087,2016-12-31
"10166605:UT:USGS",2017,2016,12,37.999,"taylor_park_reservoir_inflow",5,"NO",2016-12-15,1,NA,7.087,2016-12-31
"09408150:UT:USGS",2017,2016,12,9.9,"virgin_r_at_virtin",5,"NO",2016-12-15,1,NA,7.087,2016-12-31
"13335050:WA:USGS",2017,2017,1,2.595,"hungry_horse_reservoir_inflow",1,"YES",2017-01-15,2,NA,2.595,2017-01-31
"13335050:WA:USGS",2017,2017,1,2.595,"skagit_ross_reservoir",1,"YES",2017-01-15,2,NA,2.595,2017-01-31
"06024450:MT:USGS",2017,2017,1,NA,"missouri_r_at_toston",5,"NO",2017-01-15,2,NA,2.595,2017-01-31
"06024450:MT:USGS",2017,2017,1,NA,"snake_r_nr_heise",5,"NO",2017-01-15,2,NA,2.595,2017-01-31
"06024450:MT:USGS",2017,2017,1,NA,"yampa_r_nr_maybell",5,"NO",2017-01-15,2,NA,2.595,2017-01-31
"150028:CA:USGS",2017,2017,1,5.33,"boise_r_nr_boise",4,"NO",2017-01-15,2,NA,2.595,2017-01-31
"150028:CA:USGS",2017,2017,1,5.33,"boysen_reservoir_inflow",3,"NO",2017-01-15,2,NA,2.595,2017-01-31
"150028:CA:USGS",2017,2017,1,5.33,"dillon_reservoir_inflow",3,"NO",2017-01-15,2,NA,2.595,2017-01-31
"150028:CA:USGS",2017,2017,1,5.33,"fontenelle_reservoir_inflow",3,"NO",2017-01-15,2,NA,2.595,2017-01-31
"150028:CA:USGS",2017,2017,1,5.33,"weber_r_nr_oakley",3,"NO",2017-01-15,2,NA,2.595,2017-01-31
"12433200:WA:USGS",2017,2017,1,1.937,"colville_r_at_kettle_falls",4,"NO",2017-01-15,2,NA,2.595,2017-01-31
"10333000:NV:USGS",2017,2017,1,9.07,"owyhee_r_bl_owyhee_dam",5,"NO",2017-01-15,2,NA,2.595,2017-01-31
"14113000:WA:USGS",2017,2017,1,72.272,"stehekin_r_at_stehekin",5,"NO",2017-01-15,2,NA,2.595,2017-01-31
"14150000:OR:USGS",2017,2017,1,221.35,"detroit_lake_inflow",4,"NO",2017-01-15,2,NA,2.595,2017-01-31
"150021:CA:USGS",2017,2017,1,8.188,"american_river_folsom_lake",5,"NO",2017-01-15,2,NA,2.595,2017-01-31
"150021:CA:USGS",2017,2017,1,8.188,"merced_river_yosemite_at_pohono_bridge",5,"NO",2017-01-15,2,NA,2.595,2017-01-31
"150021:CA:USGS",2017,2017,1,8.188,"san_joaquin_river_millerton_reservoir",5,"NO",2017-01-15,2,NA,2.595,2017-01-31
"13309220:ID:USGS",2017,2017,1,31.133,"libby_reservoir_inflow",5,"NO",2017-01-15,2,NA,2.595,2017-01-31
"12413000:ID:USGS",2017,2017,1,31.658,"green_r_bl_howard_a_hanson_dam",5,"NO",2017-01-15,2,NA,2.595,2017-01-31
"09349800:CO:USGS",2017,2017,1,6.77,"pueblo_reservoir_inflow",2,"NO",2017-01-15,2,NA,2.595,2017-01-31
"09277800:UT:USGS",2017,2017,1,2.85,"sweetwater_r_nr_alcova",2,"NO",2017-01-15,2,NA,2.595,2017-01-31
"09379500:UT:USGS",2017,2017,1,71.905,"animas_r_at_durango",5,"NO",2017-01-15,2,NA,2.595,2017-01-31
"08316000:NM:USGS",2017,2017,1,0.046,"pecos_r_nr_pecos",5,"NO",2017-01-15,2,NA,2.595,2017-01-31
"10150500:UT:USGS",2017,2017,1,4.607,"ruedi_reservoir_inflow",5,"NO",2017-01-15,2,NA,2.595,2017-01-31
"10166605:UT:USGS",2017,2017,1,71.808,"taylor_park_reservoir_inflow",5,"NO",2017-01-15,2,NA,2.595,2017-01-31
"09408150:UT:USGS",2017,2017,1,11.711,"virgin_r_at_virtin",5,"NO",2017-01-15,2,NA,2.595,2017-01-31
"13335050:WA:USGS",2017,2017,2,11.122,"hungry_horse_reservoir_inflow",1,"YES",2017-02-15,3,NA,2.595,2017-02-28
"13335050:WA:USGS",2017,2017,2,11.122,"skagit_ross_reservoir",1,"YES",2017-02-15,3,NA,2.595,2017-02-28
"06024450:MT:USGS",2017,2017,2,NA,"missouri_r_at_toston",5,"NO",2017-02-15,3,NA,2.595,2017-02-28
"06024450:MT:USGS",2017,2017,2,NA,"snake_r_nr_heise",5,"NO",2017-02-15,3,NA,2.595,2017-02-28
"06024450:MT:USGS",2017,2017,2,NA,"yampa_r_nr_maybell",5,"NO",2017-02-15,3,NA,2.595,2017-02-28
"150028:CA:USGS",2017,2017,2,12.85,"boise_r_nr_boise",4,"NO",2017-02-15,3,NA,2.595,2017-02-28
"150028:CA:USGS",2017,2017,2,12.85,"boysen_reservoir_inflow",3,"NO",2017-02-15,3,NA,2.595,2017-02-28
"150028:CA:USGS",2017,2017,2,12.85,"dillon_reservoir_inflow",3,"NO",2017-02-15,3,NA,2.595,2017-02-28
"150028:CA:USGS",2017,2017,2,12.85,"fontenelle_reservoir_inflow",3,"NO",2017-02-15,3,NA,2.595,2017-02-28
"150028:CA:USGS",2017,2017,2,12.85,"weber_r_nr_oakley",3,"NO",2017-02-15,3,NA,2.595,2017-02-28
"12433200:WA:USGS",2017,2017,2,9.829,"colville_r_at_kettle_falls",4,"NO",2017-02-15,3,NA,2.595,2017-02-28
"10333000:NV:USGS",2017,2017,2,33.721,"owyhee_r_bl_owyhee_dam",5,"NO",2017-02-15,3,NA,2.595,2017-02-28
"14113000:WA:USGS",2017,2017,2,176.509,"stehekin_r_at_stehekin",5,"NO",2017-02-15,3,NA,2.595,2017-02-28
"14150000:OR:USGS",2017,2017,2,358.052,"detroit_lake_inflow",4,"NO",2017-02-15,3,NA,2.595,2017-02-28
"150021:CA:USGS",2017,2017,2,13.688,"american_river_folsom_lake",5,"NO",2017-02-15,3,NA,2.595,2017-02-28
"150021:CA:USGS",2017,2017,2,13.688,"merced_river_yosemite_at_pohono_bridge",5,"NO",2017-02-15,3,NA,2.595,2017-02-28
"150021:CA:USGS",2017,2017,2,13.688,"san_joaquin_river_millerton_reservoir",5,"NO",2017-02-15,3,NA,2.595,2017-02-28
"13309220:ID:USGS",2017,2017,2,48.653,"libby_reservoir_inflow",5,"NO",2017-02-15,3,NA,2.595,2017-02-28
"12413000:ID:USGS",2017,2017,2,186.655,"green_r_bl_howard_a_hanson_dam",5,"NO",2017-02-15,3,NA,2.595,2017-02-28
"09349800:CO:USGS",2017,2017,2,12.902,"pueblo_reservoir_inflow",2,"YES",2017-02-15,3,NA,12.902,2017-02-28
"09277800:UT:USGS",2017,2017,2,2.164,"sweetwater_r_nr_alcova",2,"YES",2017-02-15,3,NA,2.164,2017-02-28
"09379500:UT:USGS",2017,2017,2,93.581,"animas_r_at_durango",5,"NO",2017-02-15,3,NA,2.164,2017-02-28
"08316000:NM:USGS",2017,2017,2,0.289,"pecos_r_nr_pecos",5,"NO",2017-02-15,3,NA,2.164,2017-02-28
"10150500:UT:USGS",2017,2017,2,6.928,"ruedi_reservoir_inflow",5,"NO",2017-02-15,3,NA,2.164,2017-02-28
"10166605:UT:USGS",2017,2017,2,93.991,"taylor_park_reservoir_inflow",5,"NO",2017-02-15,3,NA,2.164,2017-02-28
"09408150:UT:USGS",2017,2017,2,17.762,"virgin_r_at_virtin",5,"NO",2017-02-15,3,NA,2.164,2017-02-28
"13335050:WA:USGS",2017,2017,3,28.62,"hungry_horse_reservoir_inflow",1,"YES",2017-03-15,4,NA,2.164,2017-03-31
"13335050:WA:USGS",2017,2017,3,28.62,"skagit_ross_reservoir",1,"YES",2017-03-15,4,NA,2.164,2017-03-31
"06024450:MT:USGS",2017,2017,3,NA,"missouri_r_at_toston",5,"NO",2017-03-15,4,NA,2.164,2017-03-31
"06024450:MT:USGS",2017,2017,3,NA,"snake_r_nr_heise",5,"NO",2017-03-15,4,NA,2.164,2017-03-31
"06024450:MT:USGS",2017,2017,3,NA,"yampa_r_nr_maybell",5,"NO",2017-03-15,4,NA,2.164,2017-03-31
"150028:CA:USGS",2017,2017,3,13.318,"boise_r_nr_boise",4,"NO",2017-03-15,4,NA,2.164,2017-03-31
"150028:CA:USGS",2017,2017,3,13.318,"boysen_reservoir_inflow",3,"YES",2017-03-15,4,NA,13.318,2017-03-31
"150028:CA:USGS",2017,2017,3,13.318,"dillon_reservoir_inflow",3,"YES",2017-03-15,4,NA,13.318,2017-03-31
"150028:CA:USGS",2017,2017,3,13.318,"fontenelle_reservoir_inflow",3,"YES",2017-03-15,4,NA,13.318,2017-03-31
"150028:CA:USGS",2017,2017,3,13.318,"weber_r_nr_oakley",3,"YES",2017-03-15,4,NA,13.318,2017-03-31
"12433200:WA:USGS",2017,2017,3,33.122,"colville_r_at_kettle_falls",4,"NO",2017-03-15,4,NA,13.318,2017-03-31
"10333000:NV:USGS",2017,2017,3,99.431,"owyhee_r_bl_owyhee_dam",5,"NO",2017-03-15,4,NA,13.318,2017-03-31
"14113000:WA:USGS",2017,2017,3,366.327,"stehekin_r_at_stehekin",5,"NO",2017-03-15,4,NA,13.318,2017-03-31
"14150000:OR:USGS",2017,2017,3,499.229,"detroit_lake_inflow",4,"NO",2017-03-15,4,NA,13.318,2017-03-31
"150021:CA:USGS",2017,2017,3,10.409,"american_river_folsom_lake",5,"NO",2017-03-15,4,NA,13.318,2017-03-31
"150021:CA:USGS",2017,2017,3,10.409,"merced_river_yosemite_at_pohono_bridge",5,"NO",2017-03-15,4,NA,13.318,2017-03-31
"150021:CA:USGS",2017,2017,3,10.409,"san_joaquin_river_millerton_reservoir",5,"NO",2017-03-15,4,NA,13.318,2017-03-31
"13309220:ID:USGS",2017,2017,3,143.556,"libby_reservoir_inflow",5,"NO",2017-03-15,4,NA,13.318,2017-03-31
"12413000:ID:USGS",2017,2017,3,482.063,"green_r_bl_howard_a_hanson_dam",5,"NO",2017-03-15,4,NA,13.318,2017-03-31
"09349800:CO:USGS",2017,2017,3,48.922,"pueblo_reservoir_inflow",2,"YES",2017-03-15,4,NA,13.318,2017-03-31
"09277800:UT:USGS",2017,2017,3,3.669,"sweetwater_r_nr_alcova",2,"YES",2017-03-15,4,NA,13.318,2017-03-31
"09379500:UT:USGS",2017,2017,3,247.477,"animas_r_at_durango",5,"NO",2017-03-15,4,NA,13.318,2017-03-31
"08316000:NM:USGS",2017,2017,3,0.503,"pecos_r_nr_pecos",5,"NO",2017-03-15,4,NA,13.318,2017-03-31
"10150500:UT:USGS",2017,2017,3,14.196,"ruedi_reservoir_inflow",5,"NO",2017-03-15,4,NA,13.318,2017-03-31
"10166605:UT:USGS",2017,2017,3,108.297,"taylor_park_reservoir_inflow",5,"NO",2017-03-15,4,NA,13.318,2017-03-31
"09408150:UT:USGS",2017,2017,3,16.937,"virgin_r_at_virtin",5,"NO",2017-03-15,4,NA,13.318,2017-03-31
"13335050:WA:USGS",2017,2017,4,16.715,"hungry_horse_reservoir_inflow",1,"YES",2017-04-15,5,NA,13.318,2017-04-30
"13335050:WA:USGS",2017,2017,4,16.715,"skagit_ross_reservoir",1,"YES",2017-04-15,5,NA,13.318,2017-04-30
"06024450:MT:USGS",2017,2017,4,22.98,"missouri_r_at_toston",5,"NO",2017-04-15,5,NA,13.318,2017-04-30
"06024450:MT:USGS",2017,2017,4,22.98,"snake_r_nr_heise",5,"NO",2017-04-15,5,NA,13.318,2017-04-30
"06024450:MT:USGS",2017,2017,4,22.98,"yampa_r_nr_maybell",5,"NO",2017-04-15,5,NA,13.318,2017-04-30
"150028:CA:USGS",2017,2017,4,18.295,"boise_r_nr_boise",4,"YES",2017-04-15,5,NA,18.295,2017-04-30
"150028:CA:USGS",2017,2017,4,18.295,"boysen_reservoir_inflow",3,"YES",2017-04-15,5,NA,18.295,2017-04-30
"150028:CA:USGS",2017,2017,4,18.295,"dillon_reservoir_inflow",3,"YES",2017-04-15,5,NA,18.295,2017-04-30
"150028:CA:USGS",2017,2017,4,18.295,"fontenelle_reservoir_inflow",3,"YES",2017-04-15,5,NA,18.295,2017-04-30
"150028:CA:USGS",2017,2017,4,18.295,"weber_r_nr_oakley",3,"YES",2017-04-15,5,NA,18.295,2017-04-30
"12433200:WA:USGS",2017,2017,4,18.182,"colville_r_at_kettle_falls",4,"YES",2017-04-15,5,NA,18.182,2017-04-30
"10333000:NV:USGS",2017,2017,4,143.762,"owyhee_r_bl_owyhee_dam",5,"NO",2017-04-15,5,NA,18.182,2017-04-30
"14113000:WA:USGS",2017,2017,4,253.131,"stehekin_r_at_stehekin",5,"NO",2017-04-15,5,NA,18.182,2017-04-30
"14150000:OR:USGS",2017,2017,4,319.578,"detroit_lake_inflow",4,"YES",2017-04-15,5,NA,319.578,2017-04-30
"150021:CA:USGS",2017,2017,4,13.416,"american_river_folsom_lake",5,"NO",2017-04-15,5,NA,319.578,2017-04-30
"150021:CA:USGS",2017,2017,4,13.416,"merced_river_yosemite_at_pohono_bridge",5,"NO",2017-04-15,5,NA,319.578,2017-04-30
"150021:CA:USGS",2017,2017,4,13.416,"san_joaquin_river_millerton_reservoir",5,"NO",2017-04-15,5,NA,319.578,2017-04-30
"13309220:ID:USGS",2017,2017,4,181.587,"libby_reservoir_inflow",5,"NO",2017-04-15,5,NA,319.578,2017-04-30
"12413000:ID:USGS",2017,2017,4,363.471,"green_r_bl_howard_a_hanson_dam",5,"NO",2017-04-15,5,NA,319.578,2017-04-30
"09349800:CO:USGS",2017,2017,4,72.833,"pueblo_reservoir_inflow",2,"YES",2017-04-15,5,NA,319.578,2017-04-30
"09277800:UT:USGS",2017,2017,4,8.458,"sweetwater_r_nr_alcova",2,"YES",2017-04-15,5,NA,319.578,2017-04-30
"09379500:UT:USGS",2017,2017,4,326.171,"animas_r_at_durango",5,"NO",2017-04-15,5,NA,319.578,2017-04-30
"08316000:NM:USGS",2017,2017,4,0.912,"pecos_r_nr_pecos",5,"NO",2017-04-15,5,NA,319.578,2017-04-30
"10150500:UT:USGS",2017,2017,4,23.744,"ruedi_reservoir_inflow",5,"NO",2017-04-15,5,NA,319.578,2017-04-30
"10166605:UT:USGS",2017,2017,4,111.607,"taylor_park_reservoir_inflow",5,"NO",2017-04-15,5,NA,319.578,2017-04-30
"09408150:UT:USGS",2017,2017,4,25.029,"virgin_r_at_virtin",5,"NO",2017-04-15,5,NA,319.578,2017-04-30
"13335050:WA:USGS",2017,2017,5,18.791,"hungry_horse_reservoir_inflow",1,"YES",2017-05-15,6,NA,319.578,2017-05-31
"13335050:WA:USGS",2017,2017,5,18.791,"skagit_ross_reservoir",1,"YES",2017-05-15,6,NA,319.578,2017-05-31
"06024450:MT:USGS",2017,2017,5,55.093,"missouri_r_at_toston",5,"YES",2017-05-15,6,NA,55.093,2017-05-31
"06024450:MT:USGS",2017,2017,5,55.093,"snake_r_nr_heise",5,"YES",2017-05-15,6,NA,55.093,2017-05-31
"06024450:MT:USGS",2017,2017,5,55.093,"yampa_r_nr_maybell",5,"YES",2017-05-15,6,NA,55.093,2017-05-31
"150028:CA:USGS",2017,2017,5,5.297,"boise_r_nr_boise",4,"YES",2017-05-15,6,NA,55.093,2017-05-31
"150028:CA:USGS",2017,2017,5,5.297,"boysen_reservoir_inflow",3,"YES",2017-05-15,6,NA,55.093,2017-05-31
"150028:CA:USGS",2017,2017,5,5.297,"dillon_reservoir_inflow",3,"YES",2017-05-15,6,NA,55.093,2017-05-31
"150028:CA:USGS",2017,2017,5,5.297,"fontenelle_reservoir_inflow",3,"YES",2017-05-15,6,NA,55.093,2017-05-31
"150028:CA:USGS",2017,2017,5,5.297,"weber_r_nr_oakley",3,"YES",2017-05-15,6,NA,55.093,2017-05-31
"12433200:WA:USGS",2017,2017,5,7.577,"colville_r_at_kettle_falls",4,"YES",2017-05-15,6,NA,55.093,2017-05-31
"10333000:NV:USGS",2017,2017,5,123.491,"owyhee_r_bl_owyhee_dam",5,"YES",2017-05-15,6,NA,123.491,2017-05-31
"14113000:WA:USGS",2017,2017,5,237.283,"stehekin_r_at_stehekin",5,"YES",2017-05-15,6,NA,237.283,2017-05-31
"14150000:OR:USGS",2017,2017,5,316.337,"detroit_lake_inflow",4,"YES",2017-05-15,6,NA,237.283,2017-05-31
"150021:CA:USGS",2017,2017,5,12.088,"american_river_folsom_lake",5,"YES",2017-05-15,6,NA,12.088,2017-05-31
"150021:CA:USGS",2017,2017,5,12.088,"merced_river_yosemite_at_pohono_bridge",5,"YES",2017-05-15,6,NA,12.088,2017-05-31
"150021:CA:USGS",2017,2017,5,12.088,"san_joaquin_river_millerton_reservoir",5,"YES",2017-05-15,6,NA,12.088,2017-05-31
"13309220:ID:USGS",2017,2017,5,604.542,"libby_reservoir_inflow",5,"YES",2017-05-15,6,NA,604.542,2017-05-31
"12413000:ID:USGS",2017,2017,5,287.326,"green_r_bl_howard_a_hanson_dam",5,"YES",2017-05-15,6,NA,287.326,2017-05-31
"09349800:CO:USGS",2017,2017,5,67.894,"pueblo_reservoir_inflow",2,"YES",2017-05-15,6,NA,287.326,2017-05-31
"09277800:UT:USGS",2017,2017,5,41.746,"sweetwater_r_nr_alcova",2,"YES",2017-05-15,6,NA,287.326,2017-05-31
"09379500:UT:USGS",2017,2017,5,348.529,"animas_r_at_durango",5,"YES",2017-05-15,6,NA,348.529,2017-05-31
"08316000:NM:USGS",2017,2017,5,1.066,"pecos_r_nr_pecos",5,"YES",2017-05-15,6,NA,1.066,2017-05-31
"10150500:UT:USGS",2017,2017,5,29.409,"ruedi_reservoir_inflow",5,"YES",2017-05-15,6,NA,29.409,2017-05-31
"10166605:UT:USGS",2017,2017,5,151.01,"taylor_park_reservoir_inflow",5,"YES",2017-05-15,6,NA,151.01,2017-05-31
"09408150:UT:USGS",2017,2017,5,12.093,"virgin_r_at_virtin",5,"YES",2017-05-15,6,NA,12.093,2017-05-31
"13335050:WA:USGS",2017,2017,6,6.75,"hungry_horse_reservoir_inflow",1,"YES",2017-06-15,7,NA,12.093,2017-06-30
"13335050:WA:USGS",2017,2017,6,6.75,"skagit_ross_reservoir",1,"YES",2017-06-15,7,NA,12.093,2017-06-30
"06024450:MT:USGS",2017,2017,6,68.089,"missouri_r_at_toston",5,"YES",2017-06-15,7,NA,12.093,2017-06-30
"06024450:MT:USGS",2017,2017,6,68.089,"snake_r_nr_heise",5,"YES",2017-06-15,7,NA,12.093,2017-06-30
"06024450:MT:USGS",2017,2017,6,68.089,"yampa_r_nr_maybell",5,"YES",2017-06-15,7,NA,12.093,2017-06-30
"150028:CA:USGS",2017,2017,6,0.459,"boise_r_nr_boise",4,"YES",2017-06-15,7,NA,12.093,2017-06-30
"150028:CA:USGS",2017,2017,6,0.459,"boysen_reservoir_inflow",3,"YES",2017-06-15,7,NA,12.093,2017-06-30
"150028:CA:USGS",2017,2017,6,0.459,"dillon_reservoir_inflow",3,"YES",2017-06-15,7,NA,12.093,2017-06-30
"150028:CA:USGS",2017,2017,6,0.459,"fontenelle_reservoir_inflow",3,"YES",2017-06-15,7,NA,12.093,2017-06-30
"150028:CA:USGS",2017,2017,6,0.459,"weber_r_nr_oakley",3,"YES",2017-06-15,7,NA,12.093,2017-06-30
"12433200:WA:USGS",2017,2017,6,4.163,"colville_r_at_kettle_falls",4,"YES",2017-06-15,7,NA,12.093,2017-06-30
"10333000:NV:USGS",2017,2017,6,106.017,"owyhee_r_bl_owyhee_dam",5,"YES",2017-06-15,7,NA,12.093,2017-06-30
